Establishment ID,Establishment Type,Severity,Inspection Date
10411486,Restaurant,N/A - Not Applicable,2023-02-10
10411486,Restaurant,N/A - Not Applicable,2023-08-02
10411486,Restaurant,N/A - Not Applicable,2024-02-26
10484191,Restaurant,M - Minor,2022-07-15
10543886,Food Take Out,N/A - Not Applicable,2023-02-10
10543886,Food Take Out,N/A - Not Applicable,2023-08-03
10543886,Food Take Out,N/A - Not Applicable,2024-01-11
10597797,Restaurant,M - Minor,2022-08-11
10597797,Restaurant,S - Significant,2022-08-11
10597797,Restaurant,N/A - Not Applicable,2023-03-08
10597797,Restaurant,M - Minor,2023-10-18
10597797,Restaurant,N/A - Not Applicable,2024-02-23
10754879,Restaurant,N/A - Not Applicable,2023-10-05
10754879,Restaurant,N/A - Not Applicable,2024-01-26
10754879,Restaurant,N/A - Not Applicable,2022-11-09
10754879,Restaurant,N/A - Not Applicable,2023-02-16
10760929,Restaurant,N/A - Not Applicable,2022-08-10
10760929,Restaurant,N/A - Not Applicable,2023-02-21
10760929,Restaurant,N/A - Not Applicable,2023-11-22
10760929,Restaurant,N/A - Not Applicable,2024-02-28
10766011,Restaurant,N/A - Not Applicable,2022-10-12
10766011,Restaurant,N/A - Not Applicable,2023-06-21
10766011,Restaurant,N/A - Not Applicable,2023-11-23
10766011,Restaurant,N/A - Not Applicable,2024-05-15
10789646,Food Take Out,S - Significant,2023-08-08
10789646,Food Take Out,N/A - Not Applicable,2024-01-15
10789646,Food Take Out,N/A - Not Applicable,2024-02-15
10795690,Restaurant,N/A - Not Applicable,2023-10-12
10795690,Restaurant,N/A - Not Applicable,2024-01-24
10588808,Restaurant,M - Minor,2022-06-23
10588808,Restaurant,M - Minor,2022-06-23
10588808,Restaurant,M - Minor,2023-01-13
10588808,Restaurant,M - Minor,2023-12-15
10588808,Restaurant,C - Crucial,2024-04-09
10588808,Restaurant,M - Minor,2024-04-09
10588808,Restaurant,C - Crucial,2024-04-09
10588808,Restaurant,M - Minor,2024-04-09
10588808,Restaurant,S - Significant,2024-04-09
10588808,Restaurant,N/A - Not Applicable,2024-04-18
10588808,Restaurant,M - Minor,2024-05-28
10588808,Restaurant,M - Minor,2024-05-28
10588808,Restaurant,S - Significant,2024-05-28
10588808,Restaurant,M - Minor,2024-05-28
10588808,Restaurant,M - Minor,2024-05-28
10588808,Restaurant,S - Significant,2024-05-28
10588808,Restaurant,M - Minor,2024-05-28
10588808,Restaurant,S - Significant,2024-05-28
10657591,Food Take Out,M - Minor,2022-08-16
10657591,Food Take Out,M - Minor,2022-08-16
10657591,Food Take Out,M - Minor,2023-01-18
10657591,Food Take Out,N/A - Not Applicable,2023-07-27
10657591,Food Take Out,M - Minor,2024-02-26
10491782,Restaurant,S - Significant,2022-06-29
10491782,Restaurant,S - Significant,2022-06-29
10491782,Restaurant,C - Crucial,2022-06-29
10491782,Restaurant,M - Minor,2022-06-29
10491782,Restaurant,M - Minor,2022-06-29
10491782,Restaurant,M - Minor,2022-07-07
10491782,Restaurant,N/A - Not Applicable,2023-04-05
10655323,Food Take Out,N/A - Not Applicable,2022-08-18
10655323,Food Take Out,N/A - Not Applicable,2023-01-09
10655323,Food Take Out,N/A - Not Applicable,2023-09-11
10655323,Food Take Out,N/A - Not Applicable,2024-03-04
10771002,Food Take Out,N/A - Not Applicable,2022-12-28
10771002,Food Take Out,NA - Not Applicable,2023-03-08
10771002,Food Take Out,M - Minor,2023-09-08
10771002,Food Take Out,S - Significant,2023-09-08
10771002,Food Take Out,NA - Not Applicable,2024-01-05
10771002,Food Take Out,M - Minor,2024-01-05
10641474,Food Take Out,N/A - Not Applicable,2023-11-23
10285237,Restaurant,M - Minor,2023-04-20
10285237,Restaurant,M - Minor,2023-08-30
10787183,Food Take Out,N/A - Not Applicable,2023-07-13
10787183,Food Take Out,N/A - Not Applicable,2023-10-03
10729711,Restaurant,M - Minor,2022-10-31
10729711,Restaurant,N/A - Not Applicable,2023-02-10
10729711,Restaurant,N/A - Not Applicable,2023-05-17
10729711,Restaurant,N/A - Not Applicable,2023-09-11
10729711,Restaurant,N/A - Not Applicable,2024-03-04
10604282,Restaurant,N/A - Not Applicable,2022-08-05
10604282,Restaurant,S - Significant,2023-01-18
10604282,Restaurant,M - Minor,2023-01-18
10604282,Restaurant,S - Significant,2023-01-18
10604282,Restaurant,S - Significant,2023-01-18
10604282,Restaurant,S - Significant,2023-01-18
10604282,Restaurant,S - Significant,2023-07-26
10604282,Restaurant,M - Minor,2023-07-26
10604282,Restaurant,N/A - Not Applicable,2023-10-20
10604282,Restaurant,N/A - Not Applicable,2024-01-02
10604282,Restaurant,N/A - Not Applicable,2024-05-24
10767178,Food Take Out,M - Minor,2022-10-31
10767178,Food Take Out,M - Minor,2023-04-17
10767178,Food Take Out,M - Minor,2023-09-08
10767178,Food Take Out,N/A - Not Applicable,2024-02-29
10808365,Restaurant,N/A - Not Applicable,2024-04-08
10446906,Restaurant,N/A - Not Applicable,2022-08-11
10446906,Restaurant,N/A - Not Applicable,2023-04-04
10446906,Restaurant,N/A - Not Applicable,2023-11-15
10446906,Restaurant,N/A - Not Applicable,2024-06-05
9013366,Restaurant,N/A - Not Applicable,2022-10-03
9013366,Restaurant,S - Significant,2023-04-24
9013366,Restaurant,S - Significant,2023-04-24
9013366,Restaurant,M - Minor,2023-04-24
9013366,Restaurant,M - Minor,2023-04-24
9013366,Restaurant,M - Minor,2023-04-24
9013366,Restaurant,M - Minor,2023-04-24
9013366,Restaurant,M - Minor,2023-08-10
9013366,Restaurant,M - Minor,2023-08-10
9013366,Restaurant,M - Minor,2023-08-10
9013366,Restaurant,N/A - Not Applicable,2023-10-06
9013366,Restaurant,N/A - Not Applicable,2024-04-12
10496967,Food Take Out,M - Minor,2022-12-14
10496967,Food Take Out,S - Significant,2022-12-14
10496967,Food Take Out,M - Minor,2022-12-14
10492445,Food Take Out,M - Minor,2023-04-20
10492445,Food Take Out,M - Minor,2023-04-20
10492445,Food Take Out,M - Minor,2023-11-06
10492445,Food Take Out,M - Minor,2023-11-06
10492445,Food Take Out,M - Minor,2024-04-30
10492445,Food Take Out,M - Minor,2024-04-30
10673551,Restaurant,M - Minor,2022-07-22
10673551,Restaurant,M - Minor,2022-07-22
10673551,Restaurant,N/A - Not Applicable,2023-02-15
10673551,Restaurant,N/A - Not Applicable,2023-08-02
10673551,Restaurant,N/A - Not Applicable,2024-04-22
9002934,Restaurant,M - Minor,2022-09-14
9002934,Restaurant,M - Minor,2022-09-14
9002934,Restaurant,M - Minor,2022-09-14
9002934,Restaurant,M - Minor,2023-11-24
9002934,Restaurant,M - Minor,2023-11-24
9002934,Restaurant,NA - Not Applicable,2023-11-24
9002934,Restaurant,S - Significant,2024-05-10
9002934,Restaurant,M - Minor,2024-05-10
9002934,Restaurant,S - Significant,2024-05-10
9002934,Restaurant,S - Significant,2024-05-10
9002934,Restaurant,N/A - Not Applicable,2024-05-13
10434163,Restaurant,M - Minor,2023-04-19
10434163,Restaurant,M - Minor,2023-04-19
10434163,Restaurant,S - Significant,2023-07-18
10434163,Restaurant,M - Minor,2023-07-18
10434163,Restaurant,M - Minor,2023-07-18
10434163,Restaurant,M - Minor,2023-11-13
10434163,Restaurant,M - Minor,2023-11-13
10434163,Restaurant,M - Minor,2023-11-13
10434163,Restaurant,M - Minor,2023-11-13
10434163,Restaurant,M - Minor,2023-11-13
10434163,Restaurant,S - Significant,2023-11-13
10434163,Restaurant,M - Minor,2024-04-22
10434163,Restaurant,M - Minor,2024-04-22
10751481,Restaurant,M - Minor,2022-07-19
10751481,Restaurant,S - Significant,2022-07-19
10751481,Restaurant,N/A - Not Applicable,2022-08-24
10751481,Restaurant,N/A - Not Applicable,2023-03-02
10751481,Restaurant,M - Minor,2024-06-05
10751481,Restaurant,M - Minor,2024-06-05
10751481,Restaurant,M - Minor,2024-06-05
10751481,Restaurant,S - Significant,2024-06-05
10751481,Restaurant,N/A - Not Applicable,2024-06-07
10208916,Restaurant,M - Minor,2023-03-31
10208916,Restaurant,N/A - Not Applicable,2023-10-19
10208916,Restaurant,N/A - Not Applicable,2024-03-27
10505308,Restaurant,N/A - Not Applicable,2022-09-30
10505308,Restaurant,N/A - Not Applicable,2023-11-28
10570889,Restaurant,S - Significant,2022-08-18
10570889,Restaurant,S - Significant,2022-08-18
10570889,Restaurant,N/A - Not Applicable,2022-08-30
10570889,Restaurant,M - Minor,2023-01-10
10570889,Restaurant,S - Significant,2023-01-10
10570889,Restaurant,S - Significant,2023-01-10
10570889,Restaurant,M - Minor,2023-04-17
10570889,Restaurant,S - Significant,2023-04-17
10570889,Restaurant,N/A - Not Applicable,2023-04-24
10771394,Restaurant,N/A - Not Applicable,2023-01-05
10635937,Restaurant,S - Significant,2022-09-28
10635937,Restaurant,S - Significant,2022-09-28
10635937,Restaurant,M - Minor,2022-09-28
10635937,Restaurant,M - Minor,2022-10-03
10635937,Restaurant,M - Minor,2023-04-28
10635937,Restaurant,M - Minor,2023-04-28
10702402,Restaurant,N/A - Not Applicable,2023-03-27
10702402,Restaurant,S - Significant,2023-07-19
10702402,Restaurant,N/A - Not Applicable,2024-01-22
10615258,Restaurant,M - Minor,2022-07-22
10615258,Restaurant,S - Significant,2023-03-10
10615258,Restaurant,M - Minor,2023-08-10
10615258,Restaurant,S - Significant,2023-11-01
10615258,Restaurant,S - Significant,2023-12-20
10615258,Restaurant,N/A - Not Applicable,2023-12-22
10615258,Restaurant,M - Minor,2024-03-18
9002973,Restaurant,M - Minor,2022-10-12
9002973,Restaurant,M - Minor,2022-10-12
9002973,Restaurant,M - Minor,2022-10-12
9002973,Restaurant,N/A - Not Applicable,2023-01-30
9002973,Restaurant,M - Minor,2023-06-01
9002973,Restaurant,M - Minor,2023-09-19
9002973,Restaurant,N/A - Not Applicable,2024-01-22
10781420,Food Take Out,N/A - Not Applicable,2023-05-18
10781420,Food Take Out,N/A - Not Applicable,2023-08-23
10781420,Food Take Out,N/A - Not Applicable,2023-11-30
10781420,Food Take Out,N/A - Not Applicable,2024-02-21
10606473,Restaurant,N/A - Not Applicable,2022-10-20
10606473,Restaurant,N/A - Not Applicable,2023-07-21
10814179,Food Take Out,N/A - Not Applicable,2024-06-06
10736844,Food Take Out,M - Minor,2023-03-07
10736844,Food Take Out,S - Significant,2023-03-07
10736844,Food Take Out,M - Minor,2023-08-01
10736844,Food Take Out,M - Minor,2023-08-01
10736844,Food Take Out,M - Minor,2023-08-01
10736844,Food Take Out,S - Significant,2024-04-12
9002983,Restaurant,M - Minor,2022-07-20
9002983,Restaurant,M - Minor,2023-04-18
10690398,Food Take Out,M - Minor,2022-09-19
10690398,Food Take Out,S - Significant,2023-03-17
10690398,Food Take Out,M - Minor,2023-07-12
10690398,Food Take Out,M - Minor,2024-03-05
10727418,Food Take Out,S - Significant,2023-01-03
10727418,Food Take Out,C - Crucial,2023-01-03
10727418,Food Take Out,N/A - Not Applicable,2023-01-05
10727418,Food Take Out,M - Minor,2023-09-14
10727418,Food Take Out,S - Significant,2023-09-14
10788747,Food Take Out,N/A - Not Applicable,2023-07-28
10788747,Food Take Out,M - Minor,2023-10-20
10788747,Food Take Out,N/A - Not Applicable,2024-03-15
10706366,Restaurant,S - Significant,2022-10-12
10706366,Restaurant,M - Minor,2023-04-26
10706366,Restaurant,M - Minor,2023-04-26
10706366,Restaurant,S - Significant,2023-08-23
10706366,Restaurant,N/A - Not Applicable,2023-10-16
10706366,Restaurant,N/A - Not Applicable,2024-03-12
10806622,Food Take Out,M - Minor,2024-03-15
10772673,Restaurant,M - Minor,2023-01-24
10772673,Restaurant,N/A - Not Applicable,2023-05-08
10772673,Restaurant,M - Minor,2023-09-15
10772673,Restaurant,N/A - Not Applicable,2024-02-15
10754488,Food Take Out,N/A - Not Applicable,2023-04-13
10754488,Food Take Out,S - Significant,2023-10-26
10754488,Food Take Out,S - Significant,2023-10-26
10754488,Food Take Out,C - Crucial,2023-10-26
10754488,Food Take Out,M - Minor,2023-10-26
10754488,Food Take Out,N/A - Not Applicable,2023-10-30
10754488,Food Take Out,S - Significant,2024-02-07
10737333,Food Take Out,N/A - Not Applicable,2022-09-12
10737333,Food Take Out,M - Minor,2023-06-26
10737333,Food Take Out,N/A - Not Applicable,2023-09-08
10737333,Food Take Out,N/A - Not Applicable,2024-04-08
10529614,Restaurant,S - Significant,2022-06-21
10529614,Restaurant,M - Minor,2022-06-21
10529614,Restaurant,M - Minor,2022-06-21
10529614,Restaurant,S - Significant,2022-06-21
10529614,Restaurant,M - Minor,2023-03-10
9005195,Food Take Out,S - Significant,2022-10-28
9005195,Food Take Out,M - Minor,2022-10-28
9005195,Food Take Out,M - Minor,2022-10-28
9005195,Food Take Out,M - Minor,2022-10-28
9005195,Food Take Out,S - Significant,2022-10-28
9005195,Food Take Out,S - Significant,2022-10-28
9005195,Food Take Out,M - Minor,2022-10-28
9005195,Food Take Out,NA - Not Applicable,2022-10-28
10458136,Restaurant,M - Minor,2022-06-21
10458136,Restaurant,M - Minor,2022-09-29
10458136,Restaurant,M - Minor,2022-09-29
10458136,Restaurant,M - Minor,2022-09-29
10458136,Restaurant,S - Significant,2022-09-29
10458136,Restaurant,S - Significant,2023-04-03
10458136,Restaurant,M - Minor,2023-04-03
10458136,Restaurant,S - Significant,2023-04-03
10458136,Restaurant,M - Minor,2023-06-12
10458136,Restaurant,S - Significant,2023-06-12
10458136,Restaurant,M - Minor,2023-06-12
10458136,Restaurant,M - Minor,2023-11-02
10458136,Restaurant,M - Minor,2023-11-02
10458136,Restaurant,S - Significant,2023-11-02
10458136,Restaurant,M - Minor,2023-11-02
10458136,Restaurant,M - Minor,2024-03-18
10458136,Restaurant,M - Minor,2024-05-17
10362827,Restaurant,N/A - Not Applicable,2022-12-08
10362827,Restaurant,M - Minor,2023-06-26
10362827,Restaurant,M - Minor,2023-11-03
10362827,Restaurant,M - Minor,2023-11-03
10362827,Restaurant,M - Minor,2024-03-12
10362827,Restaurant,M - Minor,2024-03-12
10362827,Restaurant,S - Significant,2024-03-12
10362827,Restaurant,M - Minor,2024-03-12
10362827,Restaurant,M - Minor,2024-03-12
10362827,Restaurant,S - Significant,2024-03-12
10362827,Restaurant,M - Minor,2024-03-15
10362827,Restaurant,M - Minor,2024-03-15
10362827,Restaurant,M - Minor,2024-03-15
10663968,Restaurant,S - Significant,2022-07-27
10663968,Restaurant,S - Significant,2022-07-27
10663968,Restaurant,M - Minor,2022-07-27
10663968,Restaurant,M - Minor,2022-11-03
10663968,Restaurant,M - Minor,2023-04-13
10663968,Restaurant,S - Significant,2023-04-13
10663968,Restaurant,N/A - Not Applicable,2023-08-09
10663968,Restaurant,M - Minor,2023-10-17
10663968,Restaurant,NA - Not Applicable,2023-10-17
10663968,Restaurant,S - Significant,2024-01-02
10663968,Restaurant,M - Minor,2024-01-02
10663968,Restaurant,NA - Not Applicable,2024-01-02
10694548,Restaurant,N/A - Not Applicable,2022-10-24
10694548,Restaurant,N/A - Not Applicable,2023-02-17
10694548,Restaurant,N/A - Not Applicable,2023-07-07
10694548,Restaurant,M - Minor,2024-03-22
10711410,Restaurant,NA - Not Applicable,2023-02-23
10711410,Restaurant,N/A - Not Applicable,2023-08-15
10711410,Restaurant,M - Minor,2024-02-26
10711410,Restaurant,M - Minor,2024-02-26
10720290,Restaurant,S - Significant,2022-10-27
10720290,Restaurant,M - Minor,2022-10-27
10720290,Restaurant,N/A - Not Applicable,2022-10-31
10720290,Restaurant,M - Minor,2023-01-26
10720290,Restaurant,M - Minor,2023-01-26
10720290,Restaurant,M - Minor,2023-01-26
10720290,Restaurant,M - Minor,2023-01-26
10720290,Restaurant,M - Minor,2023-05-18
10720290,Restaurant,M - Minor,2023-09-05
